id,target_type,target_name,check_type,severity,status,details,evidence
1860,table_or_view,public.payment_methods,storage_signed_url_policy,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1861,table_or_view,public.payment_webhook_events,table_exists,P0,PASS,Found in inventory,db_inventory.tables_and_views
1862,table_or_view,public.payment_webhook_events,column_contract,P0,PASS,9 columns detected,OpenAPI definitions
1863,table_or_view,public.payment_webhook_events,primary_key_presence,P0,PASS,Primary key detected,OpenAPI column metadata
1864,table_or_view,public.payment_webhook_events,foreign_key_integrity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1865,table_or_view,public.payment_webhook_events,orphan_row_check,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1866,table_or_view,public.payment_webhook_events,index_presence_fk,P1,PASS,Index entries found in migrations,migration_derived_metadata.indexes
1867,table_or_view,public.payment_webhook_events,index_usage_baseline,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1868,table_or_view,public.payment_webhook_events,unique_constraint_check,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1869,table_or_view,public.payment_webhook_events,not_null_required_fields,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1870,table_or_view,public.payment_webhook_events,default_values_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1871,table_or_view,public.payment_webhook_events,rls_enabled,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1872,table_or_view,public.payment_webhook_events,rls_select_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1873,table_or_view,public.payment_webhook_events,rls_insert_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1874,table_or_view,public.payment_webhook_events,rls_update_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1875,table_or_view,public.payment_webhook_events,rls_delete_owner_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1876,table_or_view,public.payment_webhook_events,rls_admin_bypass_expected,P1,PASS,Policies detected in migrations,migration_derived_metadata.policies
1877,table_or_view,public.payment_webhook_events,rls_recursion_risk_scan,P0,PASS,No direct recursion marker found,migrations scan
1878,table_or_view,public.payment_webhook_events,api_select_endpoint_ok,P1,PASS,GET status=200,/rest/v1/payment_webhook_events?select=*
1879,table_or_view,public.payment_webhook_events,api_insert_endpoint_ok,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1880,table_or_view,public.payment_webhook_events,api_update_endpoint_ok,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1881,table_or_view,public.payment_webhook_events,api_delete_endpoint_guarded,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1882,table_or_view,public.payment_webhook_events,api_payload_shape_validation,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1883,table_or_view,public.payment_webhook_events,ui_widget_source_mapping,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1884,table_or_view,public.payment_webhook_events,ui_widget_empty_state_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1885,table_or_view,public.payment_webhook_events,dashboard_role_visibility,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1886,table_or_view,public.payment_webhook_events,dashboard_cross_role_data_leak,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1887,table_or_view,public.payment_webhook_events,pagination_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1888,table_or_view,public.payment_webhook_events,sorting_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1889,table_or_view,public.payment_webhook_events,filtering_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1890,table_or_view,public.payment_webhook_events,count_query_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1891,table_or_view,public.payment_webhook_events,data_freshness_timestamp,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1892,table_or_view,public.payment_webhook_events,created_at_presence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1893,table_or_view,public.payment_webhook_events,updated_at_presence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1894,table_or_view,public.payment_webhook_events,timezone_consistency,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1895,table_or_view,public.payment_webhook_events,currency_precision_numeric,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1896,table_or_view,public.payment_webhook_events,negative_amount_guard,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1897,table_or_view,public.payment_webhook_events,status_enum_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1898,table_or_view,public.payment_webhook_events,null_rate_critical_fields,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1899,table_or_view,public.payment_webhook_events,duplicate_business_key_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1900,table_or_view,public.payment_webhook_events,sensitive_data_exposure_scan,P0,FAIL,Potential secrets detected in 8 file-pattern hits,.env:paystack_live_secret; .env:paystack_live_public; .env:supabase_secret_key; .env:resend_key; .env.local:paystack_live_secret; .env.local:paystack_live_public; .env.local:supabase_secret_key; .env.local:resend_key
1901,table_or_view,public.payment_webhook_events,audit_log_coverage,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1902,table_or_view,public.payment_webhook_events,trigger_presence_expected,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1903,table_or_view,public.payment_webhook_events,trigger_side_effect_sanity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1904,table_or_view,public.payment_webhook_events,function_dependency_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1905,table_or_view,public.payment_webhook_events,migration_history_alignment,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1906,table_or_view,public.payment_webhook_events,backup_readiness_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1907,table_or_view,public.payment_webhook_events,restore_simulation_plan,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1908,table_or_view,public.payment_webhook_events,webhook_idempotency_key,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1909,table_or_view,public.payment_webhook_events,webhook_signature_verification,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1910,table_or_view,public.payment_webhook_events,webhook_replay_no_duplicate_effect,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1911,table_or_view,public.payment_webhook_events,provider_reference_uniqueness,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1912,table_or_view,public.payment_webhook_events,payment_state_machine_validity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1913,table_or_view,public.payment_webhook_events,commission_calculation_consistency,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1914,table_or_view,public.payment_webhook_events,payout_state_machine_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1915,table_or_view,public.payment_webhook_events,invoice_delivery_pipeline,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
1916,table_or_view,public.payment_webhook_events,notification_insert_compatibility,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1917,table_or_view,public.payment_webhook_events,realtime_channel_mapping,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1918,table_or_view,public.payment_webhook_events,storage_acl_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1919,table_or_view,public.payment_webhook_events,avatar_upload_constraints,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1920,table_or_view,public.payment_webhook_events,google_avatar_sync,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1921,table_or_view,public.payment_webhook_events,oauth_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
1922,table_or_view,public.payment_webhook_events,password_login_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
1923,table_or_view,public.payment_webhook_events,session_expiry_recovery,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1924,table_or_view,public.payment_webhook_events,failed_fetch_error_surface,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1925,table_or_view,public.payment_webhook_events,mobile_layout_data_endpoint_stability,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1926,table_or_view,public.payment_webhook_events,csv_export_source_integrity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1927,table_or_view,public.payment_webhook_events,search_query_performance_baseline,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1928,table_or_view,public.payment_webhook_events,n_plus_one_query_risk,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1929,table_or_view,public.payment_webhook_events,deadlock_risk_heuristic,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1930,table_or_view,public.payment_webhook_events,race_condition_risk_heuristic,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1931,table_or_view,public.payment_webhook_events,transaction_atomicity_required_paths,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1932,table_or_view,public.payment_webhook_events,service_role_leak_scan,P0,FAIL,Potential secrets detected in 8 file-pattern hits,.env:paystack_live_secret; .env:paystack_live_public; .env:supabase_secret_key; .env:resend_key; .env.local:paystack_live_secret; .env.local:paystack_live_public; .env.local:supabase_secret_key; .env.local:resend_key
1933,table_or_view,public.payment_webhook_events,anon_role_capability_boundary,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1934,table_or_view,public.payment_webhook_events,admin_godmode_boundary,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
